IncidentID,time:timestamp,concept:name,case_start,case_end,late,prefix_len,elapsed_h,remaining_h,time_since_prev_h,hour,dow,dow_sin,dow_cos,n_distinct_acts_so_far,gap_max_so_far,pace_ratio,events_per_hour,activity_diversity,gap_cv,gap_prev2,wartezeit_h
Case 1898,2012-05-17 15:26:43,Resolve ticket,2012-05-14 14:37:56,2012-06-16 12:30:28,0,4,72.81305555555555,717.0625,30.79138888888889,15,3,0.43388373911755823,-0.900968867902419,4,41.437222222222225,1.6906024684391332,0.054859859726386455,1.0,1.160415724777026,41.437222222222225,30.79138888888889
Case 1899,2010-10-11 15:05:48,Wait,2010-10-01 14:10:03,2010-11-10 14:25:39,1,3,240.92916666666667,719.3308333333333,175.7888888888889,15,0,0.0,1.0,3,175.7888888888889,2.1886142534523483,0.0124466264456238,1.0,1.1064628712048024,65.14027777777778,175.7888888888889
Case 19,2010-07-09 10:11:18,Resolve ticket,2010-07-07 07:54:04,2010-08-07 08:00:22,0,3,50.28722222222222,693.8177777777778,0.007222222222222222,10,4,-0.433883739117558,-0.9009688679024191,3,50.28,0.00043060140663126156,0.059538904263647094,1.0,1.7306452304922324,50.28,0.007222222222222222
Case 190,2011-03-03 14:26:19,Resolve ticket,2011-02-21 15:36:25,2011-04-02 14:15:17,1,3,238.83166666666668,719.8161111111111,237.6977777777778,14,3,0.43388373911755823,-0.900968867902419,3,237.6977777777778,2.9853820551644255,0.012555891154374681,1.0,1.7195148084259768,1.133888888888889,237.6977777777778
Case 1900,2013-07-09 14:16:24,Take in charge ticket,2013-06-20 11:47:38,2013-08-16 14:26:35,3,2,458.4794444444444,912.1697222222223,458.4794444444444,14,1,0.7818314824680298,0.6234898018587336,2,458.4794444444444,1.9999127588910202,0.004361294480660687,1.0,1.4141518735933372,0.0,458.4794444444444
Case 1901,2013-10-23 13:11:57,Resolve ticket,2013-10-04 12:34:59,2013-11-07 14:12:07,0,4,456.61611111111114,361.0027777777778,173.73305555555555,13,2,0.9749279121818236,-0.22252093395631434,4,280.3438888888889,1.521784566796556,0.008758175817946717,1.0,1.2037595651296726,280.3438888888889,173.73305555555555
Case 1902,2012-05-30 09:18:32,Resolve ticket,2012-05-28 15:41:34,2012-07-13 15:51:05,1,3,41.61611111111111,1062.5425,25.549722222222222,9,2,0.9749279121818236,-0.22252093395631434,3,25.549722222222222,1.8404879740672064,0.07191466126862789,1.0,0.9303703032578292,16.066388888888888,25.549722222222222
Case 1903,2012-11-02 17:04:16,Resolve ticket,2012-10-09 14:28:53,2012-11-17 17:04:35,0,4,578.5897222222222,360.0052777777778,176.92027777777778,17,4,-0.433883739117558,-0.9009688679024191,4,401.6616666666667,1.2230293120672548,0.00691216699795467,1.0,1.3173313497711028,0.0077777777777777776,176.92027777777778
Case 1904,2010-05-20 07:59:08,Resolve ticket,2010-04-19 07:56:52,2010-06-04 07:59:18,1,3,744.0377777777778,360.0027777777778,0.028055555555555556,7,3,0.43388373911755823,-0.900968867902419,3,744.0097222222222,0.00011311693528516669,0.004031511488314589,1.0,1.7318830119563284,744.0097222222222,0.028055555555555556
Case 1905,2011-10-12 15:21:54,Resolve ticket,2011-10-10 10:41:14,2011-11-15 15:56:33,0,3,52.67777777777778,816.5775,50.05277777777778,15,2,0.9749279121818236,-0.22252093395631434,3,50.05277777777778,2.8488837827012663,0.056842105263157895,1.0,1.6034144579126632,2.625,50.05277777777778
Case 1907,2010-03-05 12:14:59,Wait,2010-02-25 09:43:58,2010-04-10 16:42:55,1,5,194.51694444444445,868.4655555555555,0.0022222222222222222,12,4,-0.433883739117558,-0.9009688679024191,4,174.76055555555556,5.7106879808577736e-05,0.025691493689170036,0.8,1.9628200064891372,19.004166666666666,0.0022222222222222222
Case 1908,2012-05-09 07:22:26,Resolve ticket,2012-04-20 08:41:51,2012-05-24 07:22:37,0,4,454.6763888888889,360.00305555555553,453.53444444444443,7,2,0.9749279121818236,-0.22252093395631434,4,453.53444444444443,3.9896027988141567,0.008795531381417608,1.0,1.993132720816673,1.136388888888889,453.53444444444443
Case 191,2013-07-02 07:27:38,Resolve ticket,2013-05-27 08:03:42,2013-07-17 07:27:56,2,4,863.3988888888889,360.005,861.1611111111112,7,1,0.7818314824680298,0.6234898018587336,3,861.1611111111112,3.98944787960288,0.00463231632544081,0.75,1.9930021021645803,2.2344444444444442,861.1611111111112
Case 1911,2011-06-01 12:35:43,Resolve ticket,2011-05-31 13:33:21,2011-07-29 13:40:27,3,3,23.039444444444445,1393.078888888889,23.03388888888889,12,2,0.9749279121818236,-0.22252093395631434,3,23.03388888888889,2.9953762793497893,0.12964874792922138,1.0,1.729172783752984,0.005555555555555556,23.03388888888889
Case 1912,2012-04-12 12:25:01,Resolve ticket,2012-04-11 12:48:44,2012-05-15 08:40:10,0,4,23.60472222222222,788.2525,20.907222222222224,12,3,0.43388373911755823,-0.900968867902419,4,20.907222222222224,3.536894538363036,0.1687427493349895,1.0,1.705961987116934,2.6944444444444446,20.907222222222224
Case 1915,2013-04-26 09:26:01,Resolve ticket,2013-04-09 07:27:08,2013-05-11 09:26:21,0,3,409.9813888888889,360.00555555555553,1.3155555555555556,9,4,-0.433883739117558,-0.9009688679024191,3,408.66583333333335,0.009625748878249319,0.007315620950583658,1.0,1.7235946522262156,408.66583333333335,1.3155555555555556
Case 1916,2013-08-01 14:40:46,Resolve ticket,2013-06-20 14:47:54,2013-08-16 14:41:03,3,4,1007.8811111111111,360.0047222222222,817.5802777777777,14,3,0.43388373911755823,-0.900968867902419,4,817.5802777777777,3.2446201146694684,0.0039683283306675724,1.0,1.525363999875217,167.9961111111111,817.5802777777777
Case 1918,2013-02-05 13:58:27,Resolve ticket,2013-01-09 11:39:38,2013-02-20 13:58:48,1,2,650.3136111111111,360.0058333333333,650.3136111111111,13,1,0.7818314824680298,0.6234898018587336,2,650.3136111111111,1.9999384931067432,0.0030749663995859045,1.0,1.4141700704317834,0.0,650.3136111111111
Case 1919,2010-10-12 10:52:50,Take in charge ticket,2010-10-05 15:12:52,2010-11-05 16:20:53,0,4,163.66611111111112,581.4675,117.65638888888888,10,1,0.7818314824680298,0.6234898018587336,3,117.65638888888888,2.874819714189724,0.024425077770126095,0.75,1.277861678171156,22.477222222222224,117.65638888888888
Case 192,2013-07-18 13:02:35,Resolve ticket,2013-07-04 10:02:50,2013-08-24 10:30:08,2,4,338.99583333333334,885.4591666666666,338.87361111111113,13,3,0.43388373911755823,-0.900968867902419,3,338.87361111111113,3.9980860757917265,0.011796075347431281,0.75,1.9988027613853603,0.02666666666666667,338.87361111111113
Case 1920,2012-07-06 07:03:00,Resolve ticket,2012-07-05 13:33:19,2012-08-07 13:42:12,0,3,17.494722222222222,774.6533333333333,17.49222222222222,7,4,-0.433883739117558,-0.9009688679024191,3,17.49222222222222,2.994436431073563,0.17050567562873967,1.0,1.728715149409885,0.0025,17.49222222222222
Case 1921,2011-10-06 09:11:40,Resolve ticket,2011-09-27 07:22:07,2011-10-28 07:30:32,0,3,217.82583333333332,526.3144444444445,1.0944444444444446,9,3,0.43388373911755823,-0.900968867902419,3,216.7313888888889,0.015071128842850971,0.013766151328242408,1.0,1.7187768327950956,216.7313888888889,1.0944444444444446
Case 1922,2012-08-20 09:49:46,Resolve ticket,2012-07-17 07:15:53,2012-09-04 09:50:00,2,3,818.5647222222223,360.00388888888887,787.5119444444445,9,0,0.0,1.0,3,787.5119444444445,2.886087302053214,0.0036645038177004355,1.0,1.6344220487320285,31.052777777777777,787.5119444444445
Case 1923,2010-07-13 16:33:19,Take in charge ticket,2010-07-08 08:44:15,2010-08-21 08:50:29,1,2,127.81777777777778,928.2861111111112,127.81777777777778,16,1,0.7818314824680298,0.6234898018587336,2,127.81777777777778,1.9996871034470771,0.015635043343814603,1.0,1.4139923110987134,0.0,127.81777777777778
Case 1924,2012-11-20 16:05:37,Resolve ticket,2012-10-30 14:23:37,2012-12-05 16:05:49,0,3,505.7,360.00333333333333,504.4141666666667,16,1,0.7818314824680298,0.6234898018587336,3,504.4141666666667,2.9921944515848375,0.005931198102016607,1.0,1.7253465922501532,1.2858333333333334,504.4141666666667
Case 1928,2010-09-07 15:32:33,Resolve ticket,2010-08-30 10:51:01,2010-09-30 11:00:39,0,3,196.69222222222223,547.4683333333334,0.27444444444444444,15,1,0.7818314824680298,0.6234898018587336,3,196.4177777777778,0.004185258401581474,0.015244504920587421,1.0,1.728163397926884,196.4177777777778,0.27444444444444444
Case 1929,2010-11-17 11:52:42,Resolve ticket,2010-11-04 13:44:35,2010-12-07 13:50:21,0,4,310.1352777777778,481.9608333333333,45.801944444444445,11,2,0.9749279121818236,-0.22252093395631434,3,166.46444444444444,0.5906588658204903,0.012893440193688122,0.75,0.9221743105513145,97.86888888888889,45.801944444444445
Case 193,2013-04-29 10:31:09,Resolve ticket,2013-04-12 07:32:41,2013-05-14 10:31:25,0,4,410.97444444444443,360.00444444444446,171.3161111111111,10,0,0.0,1.0,4,239.56083333333333,1.6672514888635974,0.00973059759383945,1.0,1.185464917443158,0.0975,171.3161111111111
Case 1932,2011-06-28 09:40:33,Resolve ticket,2011-06-23 08:19:09,2011-07-26 08:20:20,0,4,121.35666666666667,670.6630555555555,20.608333333333334,9,1,0.7818314824680298,0.6234898018587336,3,100.74388888888889,0.6790411598341525,0.03293355654966106,0.75,1.5793221713624581,100.74388888888889,20.608333333333334
Case 1934,2011-06-28 08:11:37,Take in charge ticket,2011-06-24 10:11:39,2011-07-26 07:47:49,0,2,93.99944444444445,671.6033333333334,93.99944444444445,8,1,0.7818314824680298,0.6234898018587336,2,93.99944444444445,1.9995745560906433,0.021254110604030017,1.0,1.4139127280997745,0.0,93.99944444444445
Case 1935,2011-02-14 08:36:09,Take in charge ticket,2011-01-28 16:09:24,2011-03-01 08:36:38,0,6,400.4458333333333,360.00805555555553,66.0411111111111,8,0,0.0,1.0,4,328.72027777777777,0.9893655315049509,0.014979559143252436,0.6666666666666666,1.9615574811284262,0.004166666666666667,66.0411111111111
Case 1936,2011-06-29 07:49:29,Wait,2011-06-28 14:36:57,2011-08-27 07:41:12,3,4,17.20888888888889,1415.8619444444444,0.6244444444444445,7,2,0.9749279121818236,-0.22252093395631434,3,16.5575,0.1448080391651636,0.23109513416356398,0.75,1.8958363313389468,16.5575,0.6244444444444445
Case 1937,2011-06-10 07:35:25,Resolve ticket,2011-05-19 10:01:16,2011-06-25 07:35:45,0,3,525.5691666666667,360.00555555555553,525.5580555555556,7,4,-0.433883739117558,-0.9009688679024191,3,525.5580555555556,2.9997653471672807,0.005707011539260276,1.0,1.731897023297069,0.011111111111111112,525.5580555555556
Case 1938,2012-03-06 09:51:05,Resolve ticket,2012-02-24 16:46:31,2012-03-28 15:50:31,0,3,257.0761111111111,533.9905555555556,1.131388888888889,9,1,0.7818314824680298,0.6234898018587336,3,255.94472222222223,0.013201423536758494,0.011665158116897844,1.0,1.7204286003585192,255.94472222222223,1.131388888888889
Case 1939,2011-09-05 09:02:23,Take in charge ticket,2011-08-29 14:07:12,2011-10-12 14:12:03,1,3,162.91972222222222,893.1611111111112,0.006666666666666667,9,0,0.0,1.0,2,162.91305555555556,0.00012273724512843943,0.018402681338829146,0.6666666666666666,1.7316256343672394,162.91305555555556,0.006666666666666667
Case 194,2012-02-10 10:28:30,Take in charge ticket,2012-02-08 11:28:03,2012-03-20 11:31:31,1,2,47.0075,937.0502777777778,47.0075,10,4,-0.433883739117558,-0.9009688679024191,2,47.0075,1.999149433841901,0.042456084487608126,1.0,1.4136121212748554,0.0,47.0075
Case 1940,2011-04-28 14:52:25,Take in charge ticket,2011-04-27 10:26:16,2011-05-28 10:30:36,0,2,28.435833333333335,715.6363888888889,28.435833333333335,14,3,0.43388373911755823,-0.900968867902419,2,28.435833333333335,1.998594312823967,0.07008731711590689,1.0,1.4132195914386951,0.0,28.435833333333335
Case 1941,2010-01-21 09:14:12,Take in charge ticket,2010-01-19 09:11:08,2010-02-19 09:20:25,0,2,48.05111111111111,696.1036111111111,48.05111111111111,9,3,0.43388373911755823,-0.900968867902419,2,48.05111111111111,1.999167899408284,0.04153590548273952,1.0,1.4136251784020635,0.0,48.05111111111111
Case 1943,2011-04-18 08:28:58,Take in charge ticket,2011-04-12 14:46:03,2011-06-10 09:28:22,3,3,137.71527777777777,1272.99,120.24194444444444,8,0,0.0,1.0,2,120.24194444444444,2.6187891095278526,0.021768268717183833,0.6666666666666666,1.414953539267345,17.473333333333333,120.24194444444444
Case 1944,2012-03-26 14:09:16,Wait,2012-03-23 09:57:46,2012-04-27 10:51:01,0,3,76.19166666666666,764.6958333333333,76.18861111111111,14,0,0.0,1.0,3,76.18861111111111,2.9986989701091114,0.03932277444019662,1.0,1.731264941640565,0.0030555555555555557,76.18861111111111
Case 1945,2011-07-28 07:27:33,Take in charge ticket,2011-07-26 07:17:03,2011-09-10 07:20:47,1,3,48.175,1055.8872222222221,47.890277777777776,7,3,0.43388373911755823,-0.900968867902419,2,47.890277777777776,2.9804135117380626,0.06214396685655101,0.6666666666666666,1.7156502514848808,0.2847222222222222,47.890277777777776
Case 1946,2012-09-25 15:24:43,Resolve ticket,2012-09-07 12:34:58,2012-10-10 15:24:56,0,3,434.82916666666665,360.0036111111111,434.23833333333334,15,1,0.7818314824680298,0.6234898018587336,3,434.23833333333334,2.9957170041641836,0.006897674908749509,1.0,1.7284025711497206,0.5908333333333333,434.23833333333334
Case 1947,2010-11-26 17:02:49,Take in charge ticket,2010-11-09 15:08:43,2010-12-11 17:03:30,0,3,409.90166666666664,360.0113888888889,409.89222222222224,17,4,-0.433883739117558,-0.9009688679024191,2,409.89222222222224,2.999711334002822,0.007317043426652737,0.6666666666666666,1.7318641941024313,0.009444444444444445,409.89222222222224
Case 1948,2011-01-27 15:10:17,Wait,2011-01-24 16:04:35,2011-03-09 16:10:34,1,4,71.095,985.0047222222222,7.132777777777778,15,3,0.43388373911755823,-0.900968867902419,3,63.960277777777776,0.4010840108401084,0.056183720766907794,0.75,1.7417032657663347,0.0019444444444444444,7.132777777777778
Case 195,2010-09-29 08:04:55,Wait,2010-09-21 10:53:00,2010-11-13 13:30:16,3,5,189.19861111111112,1085.4225,0.9758333333333333,8,2,0.9749279121818236,-0.22252093395631434,3,96.74333333333334,0.025781783221658756,0.026413294691661468,0.6,1.0556967327368036,44.94416666666667,0.9758333333333333
Case 1950,2012-06-04 07:52:57,Resolve ticket,2012-05-28 15:06:24,2012-07-13 15:11:15,1,3,160.77583333333334,943.305,160.77333333333334,7,0,0.0,1.0,3,160.77333333333334,2.9993936787119044,0.018647922051685823,1.0,1.731687284130121,0.0025,160.77333333333334
Case 1952,2011-11-18 14:47:49,Take in charge ticket,2011-11-15 14:02:56,2011-12-16 14:10:17,0,2,72.74805555555555,671.3744444444444,72.74805555555555,14,4,-0.433883739117558,-0.9009688679024191,2,72.74805555555555,1.999450308247285,0.027454404716056636,1.0,1.413824871607188,0.0,72.74805555555555
Case 1954,2011-01-19 09:00:28,Take in charge ticket,2011-01-18 14:21:08,2011-02-18 14:30:18,0,2,18.655555555555555,725.4972222222223,18.655555555555555,9,2,0.9749279121818236,-0.22252093395631434,2,18.655555555555555,1.9978581627796288,0.10663507109004738,1.0,1.4126990547503728,0.0,18.655555555555555
Case 1955,2012-05-14 13:05:59,Take in charge ticket,2012-05-10 12:22:34,2012-06-27 12:30:32,2,2,96.72361111111111,1055.4091666666666,96.72361111111111,13,0,0.0,1.0,2,96.72361111111111,1.9995865360043874,0.02065611865792607,1.0,1.413921199178021,0.0,96.72361111111111
Case 1956,2011-09-06 09:09:54,Take in charge ticket,2011-08-23 15:25:49,2011-09-23 15:30:34,0,3,329.7347222222222,414.34444444444443,192.84583333333333,9,1,0.7818314824680298,0.6234898018587336,2,192.84583333333333,1.7543947578787233,0.009095464479263604,0.6666666666666666,0.9025794627767989,136.88888888888889,192.84583333333333
Case 1957,2011-11-28 16:13:37,Resolve ticket,2011-11-11 11:15:03,2011-12-13 16:13:48,0,3,412.9761111111111,360.00305555555553,412.42083333333335,16,0,0.0,1.0,3,412.42083333333335,2.995748650477327,0.0072625841081210485,1.0,1.728433113908155,0.5552777777777778,412.42083333333335
Case 1958,2011-10-17 08:39:23,Resolve ticket,2011-10-14 14:16:34,2011-11-23 15:26:59,1,4,66.38027777777778,894.7933333333333,65.40333333333334,8,0,0.0,1.0,3,65.40333333333334,3.938756989373225,0.060168220315966726,0.75,1.9597579072128195,0.9580555555555555,65.40333333333334
Case 196,2011-11-17 13:31:33,Take in charge ticket,2011-11-16 10:45:30,2011-12-30 10:50:28,1,2,26.7675,1029.3152777777777,26.7675,13,3,0.43388373911755823,-0.900968867902419,2,26.7675,1.9985067662155858,0.0744393784311901,1.0,1.4131576866382387,0.0,26.7675
Case 1960,2012-05-15 07:56:35,Resolve ticket,2012-05-08 10:11:06,2012-06-08 10:50:27,0,4,165.75805555555556,578.8977777777778,0.4272222222222222,7,1,0.7818314824680298,0.6234898018587336,4,165.32833333333335,0.01030705024351914,0.02411700768227182,1.0,1.9926117982965692,165.32833333333335,0.4272222222222222
Case 1961,2013-10-30 09:13:06,Take in charge ticket,2013-10-14 13:58:41,2013-11-20 16:27:05,0,2,379.2402777777778,511.23305555555555,379.2402777777778,9,2,0.9749279121818236,-0.22252093395631434,2,379.2402777777778,1.9998945315332406,0.005272311212814644,1.0,1.4141389849050483,0.0,379.2402777777778
Case 1962,2012-07-19 06:48:08,Take in charge ticket,2012-07-18 15:14:55,2012-09-09 15:20:52,2,2,15.553611111111111,1256.5455555555557,15.553611111111111,6,3,0.43388373911755823,-0.900968867902419,2,15.553611111111111,1.9974315526620887,0.12776604617322945,1.0,1.4123973958433373,0.0,15.553611111111111
Case 1963,2012-02-08 09:04:05,Resolve ticket,2012-02-07 10:39:35,2012-03-22 10:40:35,1,3,22.408333333333335,1033.6083333333333,22.405833333333334,9,2,0.9749279121818236,-0.22252093395631434,3,22.405833333333334,2.9956547574834733,0.13328396890040725,1.0,1.72944559920974,0.0025,22.405833333333334
Case 1964,2010-12-07 08:49:44,Resolve ticket,2010-11-25 09:01:29,2010-12-29 09:10:20,0,3,287.8041666666667,528.3433333333334,135.89694444444444,8,1,0.7818314824680298,0.6234898018587336,3,151.90722222222223,1.4164087538831676,0.010420134014501353,1.0,0.8699454302887323,151.90722222222223,135.89694444444444
Case 1965,2012-01-18 15:01:51,Resolve ticket,2012-01-09 11:15:51,2012-02-22 11:20:38,1,4,219.76666666666668,836.3130555555556,219.7563888888889,15,2,0.9749279121818236,-0.22252093395631434,4,219.7563888888889,3.999085054542881,0.018192844147968464,1.0,1.9995113557625135,0.006944444444444444,219.7563888888889
Case 1966,2011-10-17 12:45:04,Resolve ticket,2011-10-14 10:40:54,2011-11-18 11:50:33,0,3,74.06944444444444,767.0913888888889,74.06611111111111,12,0,0.0,1.0,3,74.06611111111111,2.9986504622166907,0.04044792329875286,1.0,1.7312326950812753,0.0033333333333333335,74.06611111111111
Case 1969,2011-03-23 14:40:45,Resolve ticket,2011-03-22 08:19:19,2011-04-28 07:21:30,0,3,30.357222222222223,856.6791666666667,30.328055555555554,14,2,0.9749279121818236,-0.22252093395631434,3,30.328055555555554,2.9941587289979346,0.0984988052459734,1.0,1.7278477080386199,0.029166666666666667,30.328055555555554
Case 197,2012-06-04 07:56:22,Take in charge ticket,2012-06-01 08:18:57,2012-07-11 08:20:27,1,2,71.62361111111112,888.4013888888888,71.62361111111112,7,0,0.0,1.0,2,71.62361111111112,1.9994416808508164,0.02788482020100308,1.0,1.413818771116641,0.0,71.62361111111112
Case 1971,2011-03-01 09:19:15,Resolve ticket,2011-02-24 10:30:07,2011-04-09 09:40:25,1,3,118.81888888888889,936.3527777777778,118.81222222222222,9,1,0.7818314824680298,0.6234898018587336,3,118.81222222222222,2.999074454956808,0.02522727909779775,1.0,1.7314678674170922,0.006666666666666667,118.81222222222222
Case 1972,2012-07-10 13:38:40,Resolve ticket,2012-06-12 13:48:21,2012-07-25 13:38:59,1,3,671.8386111111112,360.0052777777778,630.5425,13,1,0.7818314824680298,0.6234898018587336,3,630.5425,2.8154723538456383,0.004464693575264605,1.0,1.574984684407655,41.29611111111111,630.5425
Case 1973,2010-06-04 07:30:00,Assign seriousness,2010-06-03 14:42:45,2010-07-17 14:50:24,1,2,16.7875,1039.34,16.7875,7,4,-0.433883739117558,-0.9009688679024191,2,16.7875,1.9976201100699094,0.11843079200592152,1.0,1.4125307260650504,0.0,16.7875
Case 1974,2012-05-30 07:08:49,Take in charge ticket,2012-05-29 16:01:41,2012-07-27 16:00:34,3,2,15.11888888888889,1400.8625,15.11888888888889,7,2,0.9749279121818236,-0.22252093395631434,2,15.11888888888889,1.9973577981651376,0.13141563846097684,1.0,1.4123452435384003,0.0,15.11888888888889
Case 1975,2013-05-06 14:19:02,Resolve ticket,2013-04-17 15:14:41,2013-05-21 14:19:16,0,3,455.0725,360.00388888888887,174.77333333333334,14,0,0.0,1.0,3,280.2991666666667,1.1520921111178253,0.00659090784263109,1.0,0.9332053535597902,280.2991666666667,174.77333333333334
Case 1976,2010-11-26 11:42:42,Resolve ticket,2010-11-25 17:14:50,2011-01-09 17:01:07,1,3,18.464444444444446,1061.3069444444445,0.5236111111111111,11,4,-0.433883739117558,-0.9009688679024191,3,17.940833333333334,0.0849354160408531,0.16159923389992814,1.0,1.6562295557923217,17.940833333333334,0.5236111111111111
Case 1978,2013-07-08 07:54:38,Resolve ticket,2013-06-20 15:47:18,2013-07-23 07:54:56,0,5,424.1222222222222,360.005,423.88166666666666,7,0,0.0,1.0,4,423.88166666666666,4.996575028486856,0.01178627553693033,0.8,2.2342194220699745,0.05277777777777778,423.88166666666666
Case 1979,2012-05-31 08:49:44,Resolve ticket,2012-05-22 07:25:24,2012-07-13 15:50:36,2,4,217.40555555555557,1039.0144444444445,167.34472222222223,8,3,0.43388373911755823,-0.900968867902419,4,167.34472222222223,3.0783746633895586,0.018390334857347194,1.0,1.402703540955747,26.151666666666667,167.34472222222223
Case 198,2011-05-09 15:43:48,Resolve ticket,2011-04-28 13:46:15,2011-06-14 10:13:10,2,3,265.95916666666665,858.4894444444444,265.9505555555556,15,0,0.0,1.0,3,265.9505555555556,2.9995645186050806,0.011275687425416027,1.0,1.7317713463149071,0.008611111111111111,265.9505555555556
Case 1980,2013-12-17 09:33:12,Resolve ticket,2013-11-22 13:26:30,2014-01-01 09:33:25,1,4,596.1116666666667,360.0036111111111,450.9222222222222,9,1,0.7818314824680298,0.6234898018587336,4,450.9222222222222,3.025553713493863,0.0067090267159034675,1.0,1.3777471188256183,45.61555555555555,450.9222222222222
Case 1981,2010-05-04 16:10:42,Resolve ticket,2010-04-14 09:07:44,2010-06-03 16:11:09,2,4,487.0494444444444,720.0075,0.001388888888888889,16,1,0.7818314824680298,0.6234898018587336,3,487.04583333333335,1.1405616810054279e-05,0.00821103266280368,0.75,1.9998159893962975,0.0022222222222222222,0.001388888888888889
Case 1982,2012-04-30 13:32:48,Take in charge ticket,2012-04-20 12:01:58,2012-05-30 09:31:25,1,2,241.51388888888889,715.9769444444445,241.51388888888889,13,0,0.0,1.0,2,241.51388888888889,1.999834391769271,0.008277669835941182,1.0,1.4140964596701262,0.0,241.51388888888889
Case 1983,2011-11-18 08:52:26,Resolve ticket,2011-11-03 13:17:12,2011-12-06 13:21:08,0,3,355.58722222222224,436.47833333333335,335.6433333333333,8,4,-0.433883739117558,-0.9009688679024191,3,335.6433333333333,2.8314995367990865,0.008434376644898685,1.0,1.5884273589524995,19.94388888888889,335.6433333333333
Case 1984,2011-12-16 11:33:29,Resolve ticket,2011-12-02 15:16:25,2012-01-04 15:20:17,0,2,332.28444444444443,459.78,332.28444444444443,11,4,-0.433883739117558,-0.9009688679024191,2,332.28444444444443,1.9998796284531588,0.006017128759869763,1.0,1.4141284468360618,0.0,332.28444444444443
Case 1985,2010-04-13 09:55:27,Take in charge ticket,2010-04-12 07:42:44,2010-05-26 07:50:26,1,2,26.211944444444445,1029.9163888888888,26.211944444444445,9,1,0.7818314824680298,0.6234898018587336,2,26.211944444444445,1.9984751416318103,0.07601110606716426,1.0,1.4131353246805989,0.0,26.211944444444445
Case 1986,2011-02-28 09:39:53,Resolve ticket,2011-02-15 11:45:09,2011-04-02 10:52:25,1,3,309.9122222222222,793.2088888888889,309.6747222222222,9,0,0.0,1.0,3,309.6747222222222,2.997410807749114,0.009677037822881535,1.0,1.7298927076931663,0.2375,309.6747222222222
Case 1987,2013-02-14 08:56:00,Wait,2013-01-29 16:16:13,2013-03-08 08:47:51,0,2,376.66305555555556,527.8641666666666,376.66305555555556,8,3,0.43388373911755823,-0.900968867902419,2,376.66305555555556,1.999893809930099,0.005308376101395881,1.0,1.4141384746545733,0.0,376.66305555555556
Case 1988,2012-06-18 11:03:47,Resolve ticket,2012-06-06 12:06:21,2012-08-04 12:10:30,3,3,286.95722222222224,1129.1119444444444,284.67944444444447,11,0,0.0,1.0,3,284.67944444444447,2.9758758132863057,0.01045087797051691,1.0,1.7112905908773401,2.2777777777777777,284.67944444444447
Case 1989,2010-09-10 15:18:17,Take in charge ticket,2010-09-09 15:31:44,2010-10-27 15:40:28,2,4,23.775833333333335,1128.3697222222222,0.008055555555555555,15,4,-0.433883739117558,-0.9009688679024191,2,23.765833333333333,0.001352974795012655,0.16753341942689606,0.5,1.9955212701464118,0.0019444444444444444,0.008055555555555555
Case 199,2011-12-14 10:27:28,Resolve ticket,2011-12-13 15:45:50,2012-01-13 15:50:26,0,2,18.69388888888889,725.3827777777777,18.69388888888889,10,2,0.9749279121818236,-0.22252093395631434,2,18.69388888888889,1.9978625500964822,0.10641757072334387,1.0,1.412702157051871,0.0,18.69388888888889
Case 1990,2012-03-08 10:52:40,Resolve ticket,2012-02-24 13:58:55,2012-03-28 13:00:51,0,3,308.8958333333333,482.1363888888889,41.963055555555556,10,3,0.43388373911755823,-0.900968867902419,3,266.9327777777778,0.40750611662454034,0.009708868781941504,1.0,1.3939436749659713,266.9327777777778,41.963055555555556
Case 1992,2012-05-24 07:54:25,Resolve ticket,2012-05-21 13:13:37,2012-07-06 13:20:42,1,3,66.68,1037.4380555555556,66.67583333333333,7,3,0.43388373911755823,-0.900968867902419,3,66.67583333333333,2.9984634987258283,0.044923629829290206,1.0,1.7311096192515825,0.004166666666666667,66.67583333333333
Case 1993,2012-03-21 11:25:01,Resolve ticket,2012-03-13 10:51:18,2012-04-13 10:01:09,0,3,192.56194444444444,550.6022222222222,45.254444444444445,11,2,0.9749279121818236,-0.22252093395631434,3,147.3075,0.7049273723517337,0.01557131590595502,1.0,1.1753873219455966,147.3075,45.254444444444445
Case 1994,2012-07-10 09:28:23,Resolve ticket,2012-07-09 15:44:06,2012-08-09 15:50:41,0,2,17.738055555555555,726.3716666666667,17.738055555555555,9,1,0.7818314824680298,0.6234898018587336,2,17.738055555555555,1.9977475011340706,0.1121198436551069,1.0,1.4126208051503815,0.0,17.738055555555555
Case 1995,2012-04-11 11:21:16,Wait,2012-04-03 07:50:37,2012-05-23 12:54:12,2,3,195.51083333333332,1009.5488888888889,190.6977777777778,11,2,0.9749279121818236,-0.22252093395631434,3,190.6977777777778,2.9256975312061844,0.015336573894595137,1.0,1.6682444618301706,4.813055555555556,190.6977777777778
Case 1996,2010-11-23 14:47:56,Resolve ticket,2010-11-19 15:49:35,2011-01-06 15:50:54,2,3,94.9725,1057.0494444444444,0.26555555555555554,14,1,0.7818314824680298,0.6234898018587336,3,94.70694444444445,0.008385744234800837,0.03155486602329801,1.0,1.7242466889495525,94.70694444444445,0.26555555555555554
